th13,dm31,walker
0.0225892,2.43293,6
0.0225892,2.43293,6
0.0229096,2.41482,6
0.0229096,2.41482,6
0.0227994,2.42985,6
0.0227587,2.43819,6
0.0227587,2.43819,6
0.0231189,2.40926,6
0.0234953,2.421,6
0.0234953,2.421,6
0.0235085,2.39032,6
0.0231421,2.40995,6
0.0231421,2.40995,6
0.0232594,2.41928,6
0.0229416,2.44534,6
0.0229416,2.44534,6
0.0229274,2.44419,6
0.0230894,2.41941,6
0.0234271,2.35116,6
0.0234271,2.35116,6
0.0233374,2.37768,6
0.0232541,2.38451,6
0.0227284,2.40733,6
0.0229595,2.42221,6
0.0229771,2.41919,6
0.0229771,2.41919,6
0.0225844,2.4886,6
0.0225757,2.49184,6
0.0225757,2.49184,6
0.0225401,2.49586,6
0.0225519,2.49809,6
0.0225519,2.49809,6
0.0223128,2.49793,6
0.0223055,2.51053,6
0.0220978,2.46338,6
0.0224084,2.43999,6
0.0223995,2.43835,6
0.0228847,2.45327,6
0.0229139,2.45133,6
0.0229139,2.45133,6
0.02295,2.45125,6
0.0229248,2.45311,6
0.022872,2.442,6
0.023721,2.40256,6
0.022964,2.40507,6
0.022964,2.40507,6
0.022964,2.40507,6
0.022964,2.40507,6
0.0227714,2.36957,6
0.0227714,2.36957,6
0.0227714,2.36957,6
0.0227714,2.36957,6
0.0225346,2.39283,6
0.0225346,2.39283,6
0.0219691,2.46367,6
0.0218937,2.46702,6
0.0219813,2.45664,6
0.0213615,2.47847,6
0.0218203,2.51249,6
0.0220428,2.48804,6
0.0217389,2.48045,6
0.0217389,2.48045,6
0.0216527,2.43449,6
0.0215833,2.45698,6
0.0215833,2.45698,6
0.0217243,2.41159,6
0.0217243,2.41159,6
0.0219649,2.4397,6
0.0219096,2.43874,6
0.0217636,2.4247,6
0.0217986,2.42499,6
0.0217859,2.42127,6
0.0217897,2.4216,6
0.0221027,2.42619,6
0.0219897,2.4123,6
0.0226936,2.44731,6
0.0226132,2.48545,6
0.0226331,2.46954,6
0.0225638,2.41456,6
0.0226249,2.41596,6
0.022499,2.40589,6
0.0225345,2.40431,6
0.0225196,2.37921,6
0.0223813,2.43116,6
0.0223149,2.42351,6
0.0223358,2.38329,6
0.0222599,2.39343,6
0.0222599,2.39343,6
0.0223602,2.37642,6
0.0223985,2.35403,6
0.0222808,2.37465,6
0.021967,2.44537,6
0.0218705,2.43245,6
0.0218675,2.4536,6
0.0220718,2.45716,6
0.0224269,2.48577,6
0.0224269,2.48577,6
0.0224269,2.48577,6
0.0223534,2.48369,6
0.0222917,2.5317,6
0.0223255,2.54021,6
0.0220184,2.58746,6
0.022038,2.57601,6
0.022038,2.57601,6
0.022038,2.57601,6
0.0216518,2.51821,6
0.0216518,2.51821,6
0.0216415,2.51548,6
0.0216415,2.51548,6
0.0218148,2.54297,6
0.0214883,2.55168,6
0.0216739,2.56196,6
0.0217852,2.53965,6
0.0219554,2.51433,6
0.0219554,2.51433,6
0.0220978,2.53388,6
0.0221684,2.54423,6
0.0221482,2.53258,6
0.0224826,2.58787,6
0.0227713,2.52741,6
0.0227713,2.52741,6
0.0227711,2.52728,6
0.0227711,2.52728,6
0.0227694,2.52705,6
0.0221842,2.6115,7
0.0221842,2.6115,7
0.0220438,2.58841,7
0.0225275,2.57215,7
0.0232494,2.62456,7
0.0232494,2.62456,7
0.0232494,2.62456,7
0.0228604,2.5819,7
0.0228125,2.55247,7
0.0228125,2.55247,7
0.0219814,2.52348,7
0.0219814,2.52348,7
0.0216957,2.52187,7
0.0216141,2.5468,7
0.0216607,2.55241,7
0.0215468,2.56462,7
0.0218572,2.55692,7
0.0226586,2.51689,7
0.0223049,2.5045,7
0.0223464,2.50689,7
0.0219441,2.44543,7
0.0219441,2.44543,7
0.0220104,2.43568,7
0.0220104,2.43568,7
0.021802,2.46109,7
0.021802,2.46109,7
0.021802,2.46109,7
0.0217334,2.45294,7
0.0217334,2.45294,7
0.0219507,2.46336,7
0.0219563,2.4607,7
0.0219563,2.4607,7
0.0219541,2.47538,7
0.0220862,2.47222,7
0.0218813,2.47142,7
0.0219217,2.47437,7
0.0219217,2.47437,7
0.0221124,2.48635,7
0.0221097,2.49347,7
0.0221227,2.49599,7
0.0219829,2.47102,7
0.0219513,2.47393,7
0.0218489,2.47143,7
0.0218948,2.47105,7
0.0220071,2.51665,7
0.0220258,2.51459,7
0.0220611,2.52469,7
0.022062,2.52473,7
0.0220693,2.53072,7
0.0224228,2.5015,7
0.0224228,2.5015,7
0.0226892,2.4962,7
0.0220539,2.46871,7
0.022073,2.46396,7
0.0220095,2.46944,7
0.0222518,2.47628,7
0.0221878,2.47897,7
0.0221658,2.47539,7
0.0222651,2.49705,7
0.0223785,2.4945,7
0.0223785,2.4945,7
0.0222313,2.49535,7
0.0221821,2.49698,7
0.0223687,2.49349,7
0.0221152,2.47011,7
0.0221155,2.47054,7
0.0223608,2.53159,7
0.0225338,2.48926,7
0.0226841,2.48123,7
0.0227881,2.49335,7
0.0229456,2.48094,7
0.0228558,2.49225,7
0.0229258,2.50116,7
0.0224644,2.48712,7
0.0224921,2.49217,7
0.0222493,2.49337,7
0.022178,2.49054,7
0.0223859,2.47475,7
0.0223304,2.46559,7
0.0223231,2.46809,7
0.0222733,2.47001,7
0.0222704,2.46977,7
0.0222497,2.45359,7
0.0220062,2.48257,7
0.0220062,2.48257,7
0.0219536,2.48407,7
0.0225863,2.50436,7
0.0231918,2.49052,7
0.0231918,2.49052,7
0.0229061,2.45026,7
0.0226065,2.46167,7
0.0223175,2.46844,7
0.0223924,2.47338,7
0.0223787,2.47215,7
0.0223787,2.47215,7
0.0223137,2.47074,7
0.0221098,2.47282,7
0.0222406,2.51314,7
0.0222406,2.51314,7
0.0222094,2.5125,7
0.0222094,2.5125,7
0.0220433,2.54264,7
0.022097,2.50061,7
0.022097,2.50061,7
0.022097,2.50061,7
0.0221697,2.48675,7
0.0221697,2.48675,7
0.0222722,2.47049,7
0.0224694,2.40995,7
0.0224694,2.40995,7
0.0226575,2.45343,7
0.0221518,2.48393,7
0.0221323,2.44452,7
0.0221323,2.44452,7
0.0215832,2.44717,7
0.0211178,2.4521,7
0.021781,2.46679,7
0.021781,2.46679,7
0.0217383,2.46597,7
0.0217755,2.46096,7
0.0217755,2.46096,7
0.0217755,2.46096,7
0.0216848,2.4889,7
0.0216249,2.50086,7
0.0215979,2.5063,7
0.0215979,2.5063,7
0.0215266,2.50859,7
0.0216298,2.53007,7
0.0214169,2.49852,7
0.0213956,2.49998,7
0.0209439,2.48867,7
0.0203284,2.49741,7
0.0203284,2.49741,7
0.0210169,2.50113,7
0.0209591,2.50331,7
0.0209591,2.50331,7
0.0217508,2.51459,7
0.0217796,2.51791,7
0.0226009,2.52204,7
0.0227749,2.4911,7
0.0227749,2.4911,7
0.0227892,2.48139,7
0.0229446,2.47456,7
0.0228454,2.4879,7
0.0228454,2.4879,7
0.0228454,2.4879,7
0.0227149,2.47532,7
0.0226811,2.47078,7
0.0224957,2.45857,7
0.0224957,2.45857,7
0.0227207,2.4682,7
0.0224131,2.47116,7
0.0223709,2.49805,7
0.022517,2.46356,7
0.022517,2.46356,7
0.0224319,2.49731,7
0.0224319,2.49731,7
0.0223599,2.50241,7
0.0225694,2.51173,7
0.0225379,2.50667,7
0.022591,2.51965,7
0.0225319,2.52528,7
0.0226529,2.50047,7
0.0222465,2.50947,7
0.0222391,2.47991,7
0.0225252,2.46874,7
0.0225252,2.46874,7
0.0224645,2.46998,7
0.0224645,2.46998,7
0.0229214,2.46015,7
0.0229214,2.46015,7
0.0229126,2.46005,7
0.0228576,2.45882,7
0.0230285,2.46193,7
0.02309,2.50009,7
0.02309,2.50009,7
0.023191,2.50583,7
0.023191,2.50583,7
0.0230291,2.52105,7
0.0231575,2.52673,7
0.0228082,2.51034,7
0.0224208,2.4994,7
0.0224214,2.49855,7
0.0223551,2.50453,7
0.0219733,2.49267,7
0.0219733,2.49267,7
0.0218081,2.47576,7
0.0217977,2.47523,7
0.021681,2.46646,7
0.0216181,2.45351,7
0.0216938,2.43695,7
0.0216938,2.43695,7
0.0217568,2.43468,7
0.021802,2.43413,7
0.022042,2.47998,7
0.0219955,2.48315,7
0.0219562,2.4934,7
0.0222084,2.51641,7
0.0222084,2.51641,7
0.0219696,2.54485,7
0.0220667,2.48433,7
0.0209832,2.49038,8
0.0211729,2.49333,8
0.0210864,2.38415,8
0.0209432,2.38202,8
0.0209432,2.38202,8
0.0209432,2.38202,8
0.0209432,2.38202,8
0.0209432,2.38202,8
0.0213936,2.39016,8
0.0219367,2.45996,8
0.0219247,2.46789,8
0.0219247,2.46789,8
0.0219691,2.43836,8
0.022111,2.43297,8
0.0220299,2.4164,8
0.0218073,2.39077,8
0.0218073,2.39077,8
0.0218073,2.39077,8
0.0218073,2.39077,8
0.0215604,2.34178,8
0.0215604,2.34178,8
0.0217377,2.43582,8
0.0220946,2.38761,8
0.0222154,2.4077,8
0.0222435,2.40416,8
0.0222673,2.39818,8
0.0223246,2.42086,8
0.0222433,2.41018,8
0.021375,2.38964,8
0.0216122,2.40104,8
0.0218167,2.36307,8
0.0218167,2.36307,8
0.0218167,2.36307,8
0.0218167,2.36307,8
0.0218167,2.36307,8
0.0218167,2.36307,8
0.0218167,2.36307,8
0.0220965,2.35619,8
0.0220965,2.35619,8
0.0220965,2.35619,8
0.0223053,2.44779,8
0.0223053,2.44779,8
0.0224769,2.4174,8
0.0225829,2.41546,8
0.0225829,2.41546,8
0.0226302,2.41427,8
0.0225579,2.4217,8
0.0228074,2.38212,8
0.0228074,2.38212,8
0.0226912,2.43396,8
0.0225983,2.44239,8
0.0225983,2.44239,8
0.0223526,2.48268,8
0.0223526,2.48268,8
0.0223526,2.48268,8
0.0218953,2.48118,8
0.0216303,2.48385,8
0.0217941,2.48054,8
0.0217448,2.50039,8
0.021643,2.49996,8
0.0213888,2.51424,8
0.0213533,2.51707,8
0.0214937,2.51121,8
0.0215856,2.5255,8
0.0215856,2.5255,8
0.0214974,2.51767,8
0.0216005,2.51338,8
0.0215017,2.51538,8
0.0215017,2.51538,8
0.0219151,2.49225,8
0.0219151,2.49225,8
0.0219151,2.49225,8
0.0218497,2.49103,8
0.0219317,2.49709,8
0.0217796,2.51165,8
0.0217796,2.51165,8
0.0212341,2.46486,8
0.0214166,2.47658,8
0.0214166,2.47658,8
0.0214154,2.47645,8
0.0214154,2.47645,8
0.0216434,2.48399,8
0.0217653,2.48478,8
0.0217316,2.48058,8
0.0217316,2.48058,8
0.0215313,2.42332,8
0.0215313,2.42332,8
0.0212541,2.41526,8
0.0214134,2.42626,8
0.021633,2.47212,8
0.021633,2.47212,8
0.0215999,2.47124,8
0.0213059,2.46165,8
0.0213059,2.46165,8
0.0214291,2.47923,8
0.0212905,2.46506,8
0.0215288,2.45735,8
0.0210486,2.44238,8
0.0207638,2.47036,8
0.0203718,2.45295,8
0.0201986,2.44623,8
0.0200433,2.44226,8
0.019965,2.43947,8
0.019965,2.43947,8
0.019965,2.43947,8
0.019965,2.43947,8
0.0203151,2.45993,8
0.0203151,2.45993,8
0.0206303,2.45944,8
0.021554,2.47702,8
0.0215148,2.47934,8
0.0215269,2.47961,8
0.0209934,2.46917,8
0.0209934,2.46917,8
0.0209934,2.46917,8
0.0209934,2.46917,8
0.0209934,2.46917,8
0.0206058,2.45204,8
0.0207571,2.44759,8
0.0207571,2.44759,8
0.0221533,2.47898,8
0.0221672,2.43348,8
0.0228054,2.45311,8
0.0228054,2.45311,8
0.0227175,2.46814,8
0.0226859,2.4699,8
0.0228007,2.48103,8
0.0228007,2.48103,8
0.0231246,2.49704,8
0.0231155,2.48721,8
0.0231155,2.48721,8
0.022799,2.49457,8
0.0229986,2.44192,8
0.0229986,2.44192,8
0.0229986,2.44192,8
0.0229986,2.44192,8
0.0229986,2.44192,8
0.0229906,2.45273,8
0.0229906,2.45273,8
0.0227683,2.45545,8
0.0227877,2.45572,8
0.0227877,2.45572,8
0.0220466,2.40743,8
0.0215613,2.40336,8
0.0218066,2.43356,8
0.0220919,2.40058,8
0.0220926,2.40511,8
0.0220926,2.40511,8
0.0222835,2.39608,8
0.0222259,2.38917,8
0.0223357,2.41438,8
0.0223391,2.41449,8
0.0223391,2.41449,8
0.0223171,2.41306,8
0.0222259,2.41728,8
0.0222499,2.41679,8
0.0222499,2.41679,8
0.0222142,2.42371,8
0.0223974,2.41432,8
0.0223974,2.41432,8
0.0223974,2.41432,8
0.0223792,2.42376,8
0.022297,2.4271,8
0.0221491,2.42137,8
0.0224406,2.43838,8
0.0219998,2.4716,8
0.0221188,2.4643,8
0.0221978,2.44215,8
0.0220033,2.50108,8
0.0218188,2.49183,8
0.0218188,2.49183,8
0.0218188,2.49183,8
0.0219115,2.49977,8
0.0219115,2.49977,8
0.0219409,2.49933,8
0.0219233,2.50733,8
0.0220301,2.48796,8
0.0220781,2.4903,8
0.0218235,2.4861,8
0.02185,2.47974,8
0.0222742,2.45493,8
0.022269,2.45758,8
0.0222437,2.46067,8
0.0222309,2.45846,8
0.0220097,2.42535,8
0.0222238,2.48045,8
0.0222251,2.46253,8
0.0223359,2.46813,8
0.0223359,2.46813,8
0.0225208,2.47722,8
0.0225208,2.47722,8
0.0228545,2.54472,8
0.0228278,2.55687,8
0.0223712,2.52259,8
0.0223549,2.52143,8
0.0223186,2.52852,8
0.0217139,2.50754,8
0.0216271,2.51485,8
0.0216271,2.51485,8
0.0216295,2.51486,8
0.0216295,2.51486,8
0.0230986,2.5053,9
0.0230986,2.5053,9
0.0230547,2.54678,9
0.0228735,2.56318,9
0.0228703,2.55101,9
0.0228703,2.55101,9
0.0225093,2.58992,9
0.0225093,2.58992,9
0.0225093,2.58992,9
0.0225522,2.57567,9
0.0225522,2.57567,9
0.0225643,2.55691,9
0.0225681,2.55732,9
0.0225681,2.55732,9
0.0224929,2.5931,9
0.0224929,2.5931,9
0.0226879,2.53155,9
0.0226879,2.53155,9
0.0225115,2.53409,9
0.0220943,2.56084,9
0.0222081,2.54241,9
0.0221622,2.54436,9
0.0226476,2.56794,9
0.0226476,2.56794,9
0.0228223,2.57641,9
0.0228223,2.57641,9
0.0228223,2.57641,9
0.0226685,2.56342,9
0.0225728,2.5115,9
0.0225728,2.5115,9
0.0225728,2.5115,9
0.0225541,2.51451,9
0.0217577,2.56047,9
0.0217577,2.56047,9
0.0217577,2.56047,9
0.0217577,2.56047,9
0.0217271,2.55898,9
0.0217271,2.55898,9
0.0214555,2.55379,9
0.0214555,2.55379,9
0.0215427,2.53774,9
0.0215427,2.53774,9
0.0216824,2.53246,9
0.0216824,2.53246,9
0.0217844,2.49703,9
0.0220034,2.48946,9
0.0220034,2.48946,9
0.0219762,2.49313,9
0.0218001,2.47167,9
0.0219598,2.51616,9
0.0219598,2.51616,9
0.0222419,2.50828,9
0.0222419,2.50828,9
0.0222419,2.50828,9
0.0223904,2.51474,9
0.0222218,2.53844,9
0.0222218,2.53844,9
0.0222301,2.5435,9
0.0222386,2.53957,9
0.0222355,2.53919,9
0.0224306,2.54402,9
0.02231,2.53003,9
0.0224757,2.53091,9
0.0224146,2.56838,9
0.0224146,2.56838,9
0.0222883,2.55762,9
0.0222695,2.55351,9
0.0222695,2.55351,9
0.0222695,2.55351,9
0.0223828,2.52275,9
0.0223828,2.52275,9
0.0222929,2.51956,9
0.0223851,2.51338,9
0.0217976,2.50168,9
0.021997,2.48597,9
0.0215964,2.53756,9
0.021783,2.4747,9
0.021635,2.50232,9
0.0218778,2.52715,9
0.0218778,2.52715,9
0.0218909,2.52642,9
0.0219437,2.52345,9
0.0213656,2.53343,9
0.0210434,2.557,9
0.021785,2.50164,9
0.0219618,2.48739,9
0.021411,2.47933,9
0.0214992,2.47988,9
0.0214992,2.47988,9
0.0215026,2.47963,9
0.0212104,2.43999,9
0.0212104,2.43999,9
0.021213,2.44107,9
0.0214806,2.4244,9
0.0212208,2.3638,9
0.0208967,2.35524,9
0.0208967,2.35524,9
0.0208967,2.35524,9
0.0218257,2.42505,9
0.0218257,2.42505,9
0.0216485,2.44765,9
0.0216347,2.48285,9
0.0216347,2.48285,9
0.0221102,2.49016,9
0.0220801,2.51197,9
0.0226763,2.49639,9
0.0231111,2.49416,9
0.0230654,2.49329,9
0.0234452,2.51303,9
0.0227991,2.48981,9
0.0229406,2.49011,9
0.0229288,2.4959,9
0.0225996,2.51759,9
0.0225161,2.51843,9
0.0225161,2.51843,9
0.0227444,2.54381,9
0.022761,2.53607,9
0.022761,2.53607,9
0.0227959,2.53297,9
0.0227957,2.53298,9
0.0234574,2.57861,9
0.0234507,2.57731,9
0.0234507,2.57731,9
0.023141,2.54658,9
0.0231656,2.54888,9
0.0231754,2.55106,9
0.0231754,2.55106,9
0.0229501,2.55156,9
0.021978,2.49252,9
0.0222202,2.52172,9
0.022222,2.51393,9
0.0221853,2.47661,9
0.0229487,2.46667,9
0.0230309,2.45947,9
0.0227411,2.44328,9
0.0227581,2.45954,9
0.0227581,2.45954,9
0.0227831,2.46099,9
0.0228707,2.44892,9
0.022875,2.44865,9
0.0226879,2.45124,9
0.0226002,2.44016,9
0.0226002,2.44016,9
0.0226002,2.44016,9
0.0226061,2.43948,9
0.022684,2.43381,9
0.0225853,2.44363,9
0.0227824,2.47447,9
0.0227178,2.46868,9
0.0227178,2.46868,9
0.0225308,2.47488,9
0.0225308,2.47488,9
0.0227458,2.48039,9
0.0227458,2.48039,9
0.0227537,2.48602,9
0.0227537,2.48602,9
0.0218696,2.50248,9
0.0218696,2.50248,9
0.0217636,2.5218,9
0.0217175,2.52915,9
0.0217175,2.52915,9
0.0219056,2.52056,9
0.0219056,2.52056,9
0.0218082,2.50304,9
0.0223889,2.48504,9
0.0222148,2.46148,9
0.0222148,2.46148,9
0.0223117,2.4753,9
0.022283,2.47667,9
0.022283,2.47667,9
0.0224446,2.47356,9
0.0224032,2.47077,9
0.0225515,2.49438,9
0.0225515,2.49438,9
0.02282,2.46494,9
0.0222674,2.55193,9
0.0223576,2.56379,9
0.0223576,2.56379,9
0.0223965,2.53688,9
0.0223965,2.53688,9
0.0224587,2.53449,9
0.0223422,2.50139,9
0.0222195,2.43738,9
0.0219165,2.40619,9
0.0219165,2.40619,9
0.0222154,2.44156,9
0.0221138,2.44561,9
0.0219483,2.44552,9
0.0220244,2.44003,9
0.0219252,2.41654,9
0.0219252,2.41654,9
0.0220782,2.40539,9
0.0220529,2.40781,9
0.0218289,2.37658,9
0.0218209,2.36946,9
0.0222018,2.42055,9
0.0222018,2.42055,9
0.0221819,2.43212,9
0.0227757,2.4177,9
0.0226954,2.41526,9
0.0226932,2.42334,9
0.0226102,2.49856,10
0.0226102,2.49856,10
0.0226102,2.49856,10
0.0225054,2.50191,10
0.0224288,2.50127,10
0.0223757,2.49886,10
0.022014,2.49224,10
0.0220301,2.45469,10
0.0222294,2.4814,10
0.0215751,2.51123,10
0.0217289,2.50767,10
0.0217878,2.50557,10
0.0223077,2.48278,10
0.0219885,2.47857,10
0.021708,2.51284,10
0.021708,2.51284,10
0.021708,2.51284,10
0.0217823,2.50947,10
0.0218303,2.51213,10
0.0219527,2.50491,10
0.0218214,2.5089,10
0.0218214,2.5089,10
0.0218214,2.5089,10
0.0213328,2.51829,10
0.0219324,2.4915,10
0.0220007,2.49575,10
0.02205,2.50436,10
0.0220716,2.50212,10
0.0220809,2.54015,10
0.0220809,2.54015,10
0.0220809,2.54015,10
0.0220809,2.54015,10
0.0220809,2.54015,10
0.022139,2.53739,10
0.0220105,2.57787,10
0.0220105,2.57787,10
0.0220507,2.58494,10
0.0220507,2.58494,10
0.0222101,2.55085,10
0.0221403,2.53997,10
0.0221067,2.54569,10
0.0219961,2.58395,10
0.0219981,2.5864,10
0.0219856,2.5873,10
0.02218,2.56206,10
0.0221317,2.55039,10
0.0221317,2.55039,10
0.0221317,2.55039,10
0.0221317,2.55039,10
0.0221317,2.55039,10
0.0221317,2.55039,10
0.0221317,2.55039,10
0.022032,2.55324,10
0.0220472,2.54291,10
0.0220472,2.54291,10
0.0220472,2.54291,10
0.0221721,2.51925,10
0.0213816,2.49143,10
0.0212268,2.50013,10
0.0220207,2.4943,10
0.0220071,2.5165,10
0.0220948,2.51458,10
0.0220488,2.49606,10
0.0220488,2.49606,10
0.0220499,2.49745,10
0.0220071,2.48534,10
0.0219859,2.47919,10
0.022344,2.50996,10
0.022344,2.50996,10
0.0223023,2.49255,10
0.0223023,2.49255,10
0.0222717,2.49564,10
0.0222794,2.49421,10
0.0222794,2.49421,10
0.0222065,2.47618,10
0.0222065,2.47618,10
0.0220021,2.48548,10
0.0219996,2.48433,10
0.0219384,2.49172,10
0.0222558,2.49577,10
0.0222558,2.49577,10
0.0219618,2.50147,10
0.0220706,2.52447,10
0.0221154,2.52513,10
0.0220797,2.51579,10
0.0220479,2.52082,10
0.022018,2.52347,10
0.0217606,2.50711,10
0.0217606,2.50711,10
0.0217606,2.50711,10
0.0217606,2.50711,10
0.0220292,2.48366,10
0.022111,2.48938,10
0.0223258,2.49724,10
0.022352,2.50876,10
0.0222792,2.50473,10
0.0218605,2.48527,10
0.021416,2.42928,10
0.0212652,2.37553,10
0.0212652,2.37553,10
0.0212652,2.37553,10
0.0212652,2.37553,10
0.0210919,2.40615,10
0.0210919,2.40615,10
0.0210919,2.40615,10
0.0212621,2.43335,10
0.0212621,2.43335,10
0.0212621,2.43335,10
0.0213988,2.45122,10
0.0205436,2.41479,10
0.0204942,2.41304,10
0.0204942,2.41304,10
0.0204942,2.41304,10
0.0204942,2.41304,10
0.0210079,2.42199,10
0.0210079,2.42199,10
0.0213351,2.42791,10
0.0212767,2.42478,10
0.021424,2.44943,10
0.0217661,2.45572,10
0.0217762,2.45479,10
0.0223732,2.46581,10
0.0223732,2.46581,10
0.0222342,2.47959,10
0.0221126,2.48917,10
0.0221551,2.50958,10
0.0223503,2.53176,10
0.0223503,2.53176,10
0.0223036,2.53468,10
0.0223072,2.54294,10
0.0221558,2.54641,10
0.022149,2.55307,10
0.0219521,2.50381,10
0.0219521,2.50381,10
0.0219278,2.4958,10
0.0221873,2.52864,10
0.0222761,2.5312,10
0.0217591,2.54016,10
0.0218033,2.51994,10
0.0220335,2.51349,10
0.0219872,2.50987,10
0.0216108,2.49101,10
0.0212391,2.48274,10
0.0211306,2.4801,10
0.0219433,2.44764,10
0.0219433,2.44764,10
0.0219433,2.44764,10
0.0219226,2.44738,10
0.0220466,2.4441,10
0.0224817,2.43175,10
0.0225195,2.43506,10
0.0225195,2.43506,10
0.0222253,2.39407,10
0.0222314,2.39459,10
0.0222214,2.40828,10
0.0224422,2.44386,10
0.0223924,2.44732,10
0.0223931,2.46219,10
0.0224098,2.46265,10
0.0224266,2.44584,10
0.0222595,2.45144,10
0.0222431,2.44941,10
0.0222272,2.44745,10
0.0225817,2.4339,10
0.0225817,2.4339,10
0.0225707,2.44071,10
0.0225707,2.44071,10
0.0224063,2.46162,10
0.0220769,2.45747,10
0.0221097,2.45313,10
0.0214877,2.4399,10
0.0214847,2.43951,10
0.0214556,2.43373,10
0.0218938,2.43869,10
0.0218085,2.44278,10
0.0218531,2.44746,10
0.0219594,2.45696,10
0.0219594,2.45696,10
0.0220039,2.45572,10
0.0220039,2.45572,10
0.0216772,2.4358,10
0.0215798,2.40726,10
0.0215873,2.43176,10
0.0216671,2.46848,10
0.0217552,2.46116,10
0.0209367,2.45559,10
0.0209367,2.45559,10
0.0213216,2.44354,10
0.0212618,2.44321,10
0.0215036,2.47854,10
0.0214248,2.47622,10
0.0214248,2.47622,10
0.0210656,2.47788,10
0.0212186,2.45703,10
0.0212186,2.45703,10
0.0212186,2.45703,10
0.0213853,2.45783,10
0.0213853,2.45783,10
0.0213853,2.45783,10
0.0213874,2.45931,10
0.0213874,2.45931,10
0.0227706,2.46971,11
0.0225527,2.46853,11
0.0225558,2.46924,11
0.0226128,2.47058,11
0.0226239,2.47053,11
0.0222255,2.46286,11
0.0223104,2.44864,11
0.0223098,2.4489,11
0.0223045,2.41838,11
0.0223045,2.41838,11
0.0223943,2.4461,11
0.021557,2.42132,11
0.0214915,2.396,11
0.0214915,2.396,11
0.0214915,2.396,11
0.0219737,2.41263,11
0.0221075,2.41667,11
0.0219342,2.403,11
0.0219187,2.4067,11
0.0219187,2.4067,11
0.0219182,2.39403,11
0.0215603,2.35563,11
0.0215603,2.35563,11
0.0217405,2.37701,11
0.0217405,2.37701,11
0.0217405,2.37701,11
0.0216725,2.39399,11
0.0220575,2.4439,11
0.0220092,2.44766,11
0.0216165,2.40884,11
0.0218046,2.46493,11
0.0217768,2.4319,11
0.0217768,2.4319,11
0.0217944,2.43283,11
0.0219865,2.43203,11
0.0219865,2.43203,11
0.0221217,2.42528,11
0.021995,2.41369,11
0.021995,2.41369,11
0.0218217,2.4644,11
0.0216871,2.45928,11
0.0216159,2.4538,11
0.0216478,2.45621,11
0.0215689,2.4584,11
0.0215536,2.44865,11
0.0215326,2.44796,11
0.0215326,2.44796,11
0.0215642,2.44926,11
0.0211977,2.42525,11
0.0215832,2.45004,11
0.0215406,2.4474,11
0.0216952,2.44581,11
0.0217387,2.38961,11
0.0217387,2.38961,11
0.0217031,2.38603,11
0.0217031,2.38603,11
0.0217209,2.41001,11
0.0217209,2.41001,11
0.0210381,2.4133,11
0.0210381,2.4133,11
0.0210443,2.43696,11
0.0214124,2.44221,11
0.021364,2.47925,11
0.021364,2.47925,11
0.021364,2.47925,11
0.0213137,2.4844,11
0.0213137,2.4844,11
0.0213137,2.4844,11
0.0213137,2.4844,11
0.0213137,2.4844,11
0.0215311,2.48346,11
0.0213423,2.49416,11
0.0218162,2.48759,11
0.021896,2.46003,11
0.0225308,2.47363,11
0.0223626,2.47815,11
0.0223626,2.47829,11
0.0223182,2.4805,11
0.0223385,2.47965,11
0.0225227,2.44388,11
0.0227807,2.44473,11
0.0226668,2.47117,11
0.023032,2.48857,11
0.023032,2.48857,11
0.0230411,2.48805,11
0.0230411,2.48805,11
0.0226174,2.47257,11
0.0224776,2.49055,11
0.0225497,2.48729,11
0.0225497,2.48729,11
0.0225497,2.48729,11
0.0225497,2.48729,11
0.0225843,2.49061,11
0.0225843,2.49061,11
0.0225843,2.49061,11
0.0225765,2.49179,11
0.0227573,2.49898,11
0.0227098,2.51196,11
0.0227987,2.5224,11
0.0227987,2.5224,11
0.0228016,2.50496,11
0.0226898,2.47641,11
0.022554,2.45926,11
0.0227967,2.4467,11
0.0228582,2.4427,11
0.023181,2.48754,11
0.0231881,2.48771,11
0.0232059,2.48832,11
0.0224844,2.46925,11
0.0220376,2.48582,11
0.0219566,2.51961,11
0.0219697,2.54693,11
0.0219519,2.55084,11
0.0219519,2.55084,11
0.0217341,2.54661,11
0.0217341,2.54661,11
0.0217017,2.50053,11
0.0214131,2.49742,11
0.0219612,2.45919,11
0.0219995,2.4601,11
0.0221794,2.48134,11
0.0218025,2.50126,11
0.0212267,2.483,11
0.0216126,2.50087,11
0.0216004,2.47199,11
0.0215391,2.43446,11
0.0223904,2.45617,11
0.0223904,2.45617,11
0.0224525,2.45842,11
0.022439,2.45754,11
0.0231195,2.46508,11
0.0231751,2.46708,11
0.0231156,2.46929,11
0.0234057,2.51187,11
0.0234057,2.51187,11
0.0234057,2.51187,11
0.0233231,2.51658,11
0.0233231,2.51658,11
0.0233231,2.51658,11
0.0233854,2.51867,11
0.0233854,2.51867,11
0.0233854,2.51867,11
0.0233854,2.51867,11
0.0233854,2.51867,11
0.0230447,2.49029,11
0.0230458,2.49021,11
0.0230458,2.49021,11
0.0230566,2.49293,11
0.0232418,2.52012,11
0.0232418,2.52012,11
0.0232418,2.52012,11
0.0232418,2.52012,11
0.0232418,2.52012,11
0.0231844,2.5185,11
0.0228561,2.51056,11
